INFO    | mcmc.py      | {'ntips': 2, 'root_height': 1000000.0, 'params': [200000.0, 200000.0, 400000.0], 'recomb': 2e-09, 'nsites': 1000000.0, 'nsamples': 4, 'seed': 666, 'name': 'combined-224', 'mcmc_nsamples': 10000, 'mcmc_sample_interval': 5, 'mcmc_print_interval': 50, 'mcmc_burnin': 500, 'threads': 75, 'force': True, 'mcmc_jumpsize': [20000.0, 20000.0, 40000.0], 'log_level': 'INFO', 'log_file': './combined-224.log', 'data_type': 'combined'}
INFO    | mcmc.py      | MCMC current posterior ESS =[423, 349, 521, 665]

INFO    | mcmc.py      | 7050	1210	118941.089	[166206 206043 420277]	0.49	1:22:35	sample
INFO    | mcmc.py      | 7100	1220	118941.798	[175348 155395 462820]	0.49	1:23:08	sample
INFO    | mcmc.py      | 7150	1230	118941.652	[192293 168242 451726]	0.49	1:23:51	sample
INFO    | mcmc.py      | 7200	1240	118941.221	[160498 176593 443678]	0.49	1:24:30	sample
INFO    | mcmc.py      | 7250	1250	118942.343	[216196 134083 415445]	0.49	1:25:02	sample
INFO    | mcmc.py      | 7300	1260	118942.301	[170222 169113 364319]	0.49	1:25:40	sample
INFO    | mcmc.py      | 7350	1270	118945.923	[189558 200790 499580]	0.49	1:26:11	sample
INFO    | mcmc.py      | 7400	1280	118942.884	[161409 147545 461661]	0.49	1:26:43	sample
INFO    | mcmc.py      | 7450	1290	118941.039	[184630 165256 428354]	0.49	1:27:16	sample
INFO    | mcmc.py      | 7500	1300	118942.389	[205948 196870 320832]	0.49	1:27:45	sample
INFO    | mcmc.py      | checkpoint saved.
INFO    | mcmc.py      | MCMC current posterior mean=[179442 190777 401437 118942]
INFO    | mcmc.py      | MCMC current posterior std =[32509 32878 48147     1]
INFO    | mcmc.py      | MCMC current posterior ESS =[455, 360, 591, 748]

INFO    | mcmc.py      | 7550	1310	118942.167	[190892 186021 449940]	0.49	1:28:22	sample
INFO    | mcmc.py      | 7600	1320	118941.606	[145969 185476 448402]	0.49	1:28:56	sample
INFO    | mcmc.py      | 7650	1330	118941.293	[176845 201028 350828]	0.49	1:29:28	sample
INFO    | mcmc.py      | 7700	1340	118940.977	[159261 203822 422241]	0.49	1:30:06	sample
INFO    | mcmc.py      | 7750	1350	118942.000	[217782 142900 425617]	0.49	1:30:38	sample
INFO    | mcmc.py      | 7800	1360	118942.263	[156460 168877 396338]	0.49	1:31:11	sample
INFO    | mcmc.py      | 7850	1370	118941.400	[174198 190424 445686]	0.49	1:31:46	sample
INFO    | mcmc.py      | 7900	1380	118942.612	[213394 149667 461922]	0.49	1:32:24	sample
INFO    | mcmc.py      | 7950	1390	118941.539	[216640 165696 369107]	0.49	1:33:00	sample
INFO    | mcmc.py      | 8000	1400	118941.591	[145775 215440 442433]	0.49	1:33:34	sample
INFO    | mcmc.py      | checkpoint saved.
INFO    | mcmc.py      | MCMC current posterior mean=[180373 189570 402161 118942]
INFO    | mcmc.py      | MCMC current posterior std =[32620 32931 48839     1]
INFO    | mcmc.py      | MCMC current posterior ESS =[474, 349, 608, 777]

INFO    | mcmc.py      | 8050	1410	118941.475	[173038 162250 404246]	0.49	1:34:16	sample
INFO    | mcmc.py      | 8100	1420	118941.057	[168463 211741 401858]	0.49	1:34:51	sample
INFO    | mcmc.py      | 8150	1430	118942.170	[161011 169459 385352]	0.49	1:35:25	sample
INFO    | mcmc.py      | 8200	1440	118941.143	[196063 192504 380596]	0.49	1:36:01	sample
INFO    | mcmc.py      | 8250	1450	118942.058	[190425 202908 325592]	0.49	1:36:31	sample
INFO    | mcmc.py      | 8300	1460	118941.614	[187874 158017 456326]	0.49	1:37:03	sample
INFO    | mcmc.py      | 8350	1470	118941.022	[154544 191388 411695]	0.49	1:37:37	sample
INFO    | mcmc.py      | 8400	1480	118941.496	[206150 150428 401261]	0.49	1:38:16	sample
INFO    | mcmc.py      | 8450	1490	118941.291	[184303 187103 431784]	0.49	1:38:46	sample
INFO    | mcmc.py      | 8500	1500	118940.999	[162636 202861 375304]	0.49	1:39:18	sample
INFO    | mcmc.py      | checkpoint saved.
INFO    | mcmc.py      | MCMC current posterior mean=[180624 189150 402260 118942]
INFO    | mcmc.py      | MCMC current posterior std =[32322 32697 48799     1]
INFO    | mcmc.py      | MCMC current posterior ESS =[512, 333, 676, 871]

INFO    | mcmc.py      | 8550	1510	118941.803	[193264 174430 450059]	0.49	1:39:53	sample
INFO    | mcmc.py      | 8600	1520	118941.452	[140584 213105 401566]	0.49	1:40:27	sample
INFO    | mcmc.py      | 8650	1530	118941.155	[151710 194662 401954]	0.49	1:41:00	sample
INFO    | mcmc.py      | 8700	1540	118943.204	[176614 177437 501797]	0.49	1:41:35	sample
INFO    | mcmc.py      | 8750	1550	118941.669	[204772 150440 385874]	0.49	1:42:07	sample
INFO    | mcmc.py      | 8800	1560	118942.709	[127563 245910 371306]	0.49	1:42:43	sample
INFO    | mcmc.py      | 8850	1570	118940.922	[180014 178825 380674]	0.49	1:43:14	sample
INFO    | mcmc.py      | 8900	1580	118941.487	[171743 210863 421275]	0.49	1:43:47	sample
INFO    | mcmc.py      | 8950	1590	118943.965	[156479 162717 369459]	0.49	1:44:18	sample
INFO    | mcmc.py      | 9000	1600	118940.819	[179325 173217 410346]	0.49	1:44:55	sample
INFO    | mcmc.py      | checkpoint saved.
INFO    | mcmc.py      | MCMC current posterior mean=[180058 189476 402040 118942]
INFO    | mcmc.py      | MCMC current posterior std =[32322 32810 48919     1]
INFO    | mcmc.py      | MCMC current posterior ESS =[529, 421, 724, 914]

INFO    | mcmc.py      | 9050	1610	118943.027	[158879 215136 474373]	0.49	1:45:30	sample
INFO    | mcmc.py      | 9100	1620	118941.503	[210779 181691 359413]	0.49	1:46:02	sample
INFO    | mcmc.py      | 9150	1630	118941.930	[183350 191674 333376]	0.49	1:46:33	sample
INFO    | mcmc.py      | 9200	1640	118941.671	[182101 199474 337259]	0.49	1:47:06	sample
INFO    | mcmc.py      | 9250	1650	118940.839	[181591 177152 388215]	0.49	1:47:42	sample
INFO    | mcmc.py      | 9300	1660	118944.004	[250052 174955 311050]	0.49	1:48:18	sample
INFO    | mcmc.py      | 9350	1670	118945.001	[261043 185888 359250]	0.49	1:49:00	sample
INFO    | mcmc.py      | 9400	1680	118941.540	[137867 216379 425287]	0.49	1:49:38	sample
INFO    | mcmc.py      | 9450	1690	118942.077	[142645 231614 357906]	0.49	1:50:11	sample
INFO    | mcmc.py      | 9500	1700	118941.873	[186818 157315 467436]	0.49	1:50:44	sample
INFO    | mcmc.py      | checkpoint saved.
INFO    | mcmc.py      | MCMC current posterior mean=[179895 190366 401456 118942]
INFO    | mcmc.py      | MCMC current posterior std =[32510 33252 49258     1]
INFO    | mcmc.py      | MCMC current posterior ESS =[526, 409, 756, 930]

INFO    | mcmc.py      | 9550	1710	118940.927	[180350 193173 411334]	0.49	1:51:20	sample
INFO    | mcmc.py      | 9600	1720	118940.903	[186192 194779 379313]	0.49	1:51:53	sample
INFO    | mcmc.py      | 9650	1730	118943.312	[116843 226555 400971]	0.49	1:52:27	sample
INFO    | mcmc.py      | 9700	1740	118941.711	[180306 208666 418107]	0.49	1:53:04	sample
INFO    | mcmc.py      | 9750	1750	118942.078	[132365 239866 418884]	0.49	1:53:38	sample
INFO    | mcmc.py      | 9800	1760	118941.186	[189187 180118 360852]	0.49	1:54:11	sample
INFO    | mcmc.py      | 9850	1770	118941.678	[203137 200472 366410]	0.49	1:54:47	sample
INFO    | mcmc.py      | 9900	1780	118941.639	[178000 161770 463988]	0.49	1:55:28	sample
INFO    | mcmc.py      | 9950	1790	118943.973	[162100 276607 363132]	0.49	1:56:01	sample
INFO    | mcmc.py      | 10000	1800	118941.626	[178675 222082 382182]	0.49	1:56:32	sample
INFO    | mcmc.py      | checkpoint saved.
INFO    | mcmc.py      | MCMC current posterior mean=[179059 191442 401305 118942]
INFO    | mcmc.py      | MCMC current posterior std =[32295 33519 48957     1]
INFO    | mcmc.py      | MCMC current posterior ESS =[537, 394, 809, 989]

INFO    | mcmc.py      | 10050	1810	118940.826	[180625 196102 392697]	0.49	1:56:59	sample
INFO    | mcmc.py      | 10100	1820	118942.829	[246587 162402 374141]	0.49	1:57:35	sample
INFO    | mcmc.py      | 10150	1830	118942.196	[212317 192700 392800]	0.49	1:58:08	sample
INFO    | mcmc.py      | 10200	1840	118941.593	[193072 172163 445639]	0.49	1:58:44	sample
INFO    | mcmc.py      | 10250	1850	118943.166	[132188 250385 345643]	0.49	1:59:15	sample
INFO    | mcmc.py      | 10300	1860	118942.307	[162996 247188 381082]	0.49	1:59:50	sample
INFO    | mcmc.py      | 10350	1870	118941.455	[166995 185311 366565]	0.49	2:00:26	sample
INFO    | mcmc.py      | 10400	1880	118945.390	[266449 106880 443992]	0.49	2:01:02	sample
INFO    | mcmc.py      | 10450	1890	118942.061	[228438 150478 408391]	0.49	2:01:42	sample
INFO    | mcmc.py      | 10500	1900	118941.347	[170405 166283 404684]	0.49	2:02:15	sample
INFO    | mcmc.py      | checkpoint saved.
INFO    | mcmc.py      | MCMC current posterior mean=[179353 191092 401229 118942]
INFO    | mcmc.py      | MCMC current posterior std =[32357 33599 48970     1]
INFO    | mcmc.py      | MCMC current posterior ESS =[567, 408, 870, 1074]

INFO    | mcmc.py      | 10550	1910	118942.177	[219835 164060 425286]	0.49	2:02:48	sample
INFO    | mcmc.py      | 10600	1920	118944.577	[204765 232356 286305]	0.49	2:03:29	sample
INFO    | mcmc.py      | 10650	1930	118942.051	[185028 214663 407156]	0.49	2:04:01	sample
INFO    | mcmc.py      | 10700	1940	118940.864	[186157 184166 409086]	0.49	2:04:39	sample
INFO    | mcmc.py      | 10750	1950	118940.956	[182056 174592 383671]	0.49	2:05:10	sample
INFO    | mcmc.py      | 10800	1960	118942.099	[181287 231455 347478]	0.49	2:05:50	sample
INFO    | mcmc.py      | 10850	1970	118941.940	[169589 230096 338735]	0.49	2:06:22	sample
INFO    | mcmc.py      | 10900	1980	118942.791	[144396 257617 341691]	0.49	2:06:58	sample
INFO    | mcmc.py      | 10950	1990	118941.579	[145659 189505 452767]	0.49	2:07:35	sample
INFO    | mcmc.py      | 11000	2000	118940.960	[191681 181757 372005]	0.49	2:08:15	sample
INFO    | mcmc.py      | checkpoint saved.
INFO    | mcmc.py      | MCMC current posterior mean=[179438 191323 400929 118942]
INFO    | mcmc.py      | MCMC current posterior std =[32489 33876 48696     1]
INFO    | mcmc.py      | MCMC current posterior ESS =[601, 439, 905, 1157]

INFO    | mcmc.py      | 11050	2010	118941.301	[191358 166569 439654]	0.49	2:08:51	sample
INFO    | mcmc.py      | 11100	2020	118941.875	[152460 171332 462123]	0.49	2:09:28	sample
INFO    | mcmc.py      | 11150	2030	118942.169	[219165 148666 365082]	0.49	2:10:01	sample
INFO    | mcmc.py      | 11200	2040	118941.177	[163628 214884 410738]	0.49	2:10:35	sample
INFO    | mcmc.py      | 11250	2050	118946.201	[259944 124691 487500]	0.49	2:11:05	sample
INFO    | mcmc.py      | 11300	2060	118941.357	[162942 204588 438439]	0.49	2:11:41	sample
INFO    | mcmc.py      | 11350	2070	118940.808	[176941 187413 380830]	0.49	2:12:18	sample
INFO    | mcmc.py      | 11400	2080	118941.416	[173372 161598 410306]	0.49	2:13:02	sample
INFO    | mcmc.py      | 11450	2090	118941.112	[201302 175976 401148]	0.49	2:13:35	sample
INFO    | mcmc.py      | 11500	2100	118941.667	[194496 149874 397267]	0.49	2:14:14	sample
INFO    | mcmc.py      | checkpoint saved.
INFO    | mcmc.py      | MCMC current posterior mean=[179357 191304 401116 118942]
INFO    | mcmc.py      | MCMC current posterior std =[32495 33959 48370     1]
INFO    | mcmc.py      | MCMC current posterior ESS =[638, 475, 950, 1193]

INFO    | mcmc.py      | 11550	2110	118944.471	[224745 193152 424541]	0.49	2:14:56	sample
INFO    | mcmc.py      | 11600	2120	118941.779	[133668 213229 414682]	0.49	2:15:32	sample
INFO    | mcmc.py      | 11650	2130	118944.459	[129494 220785 519606]	0.49	2:16:05	sample
INFO    | mcmc.py      | 11700	2140	118941.690	[157828 171487 464489]	0.49	2:16:36	sample
INFO    | mcmc.py      | 11750	2150	118941.583	[149143 235348 374853]	0.49	2:17:09	sample
INFO    | mcmc.py      | 11800	2160	118943.243	[225212 143141 344109]	0.49	2:17:47	sample
INFO    | mcmc.py      | 11850	2170	118941.953	[142861 247088 385092]	0.49	2:18:21	sample
INFO    | mcmc.py      | 11900	2180	118943.561	[226611 119744 411239]	0.49	2:18:58	sample
INFO    | mcmc.py      | 11950	2190	118940.851	[182173 195215 377364]	0.49	2:19:37	sample
INFO    | mcmc.py      | 12000	2200	118943.085	[198881 128644 420029]	0.49	2:20:15	sample
INFO    | mcmc.py      | checkpoint saved.
INFO    | mcmc.py      | MCMC current posterior mean=[179189 191236 401413 118942]
INFO    | mcmc.py      | MCMC current posterior std =[32818 34044 48279     1]
INFO    | mcmc.py      | MCMC current posterior ESS =[634, 457, 1007, 1246]

INFO    | mcmc.py      | 12050	2210	118942.430	[201521 150556 471765]	0.49	2:20:46	sample
INFO    | mcmc.py      | 12100	2220	118944.824	[191303 129235 533395]	0.49	2:21:27	sample
INFO    | mcmc.py      | 12150	2230	118943.267	[175178 201559 308689]	0.49	2:22:02	sample
INFO    | mcmc.py      | 12200	2240	118941.817	[207583 198566 356830]	0.49	2:22:42	sample
INFO    | mcmc.py      | 12250	2250	118942.846	[158824 213809 323448]	0.49	2:23:15	sample
INFO    | mcmc.py      | 12300	2260	118942.062	[226756 143557 397958]	0.49	2:23:44	sample
INFO    | mcmc.py      | 12350	2270	118941.366	[202745 171062 420449]	0.49	2:24:20	sample
INFO    | mcmc.py      | 12400	2280	118946.440	[271790  95718 440629]	0.49	2:24:57	sample
INFO    | mcmc.py      | 12450	2290	118940.780	[170180 201459 392723]	0.49	2:25:25	sample
INFO    | mcmc.py      | 12500	2300	118941.873	[200408 145232 396861]	0.49	2:25:57	sample
INFO    | mcmc.py      | checkpoint saved.
INFO    | mcmc.py      | MCMC current posterior mean=[179725 190717 401304 118942]
INFO    | mcmc.py      | MCMC current posterior std =[33083 34109 48266     1]
INFO    | mcmc.py      | MCMC current posterior ESS =[652, 487, 1076, 1319]

INFO    | mcmc.py      | 12550	2310	118941.048	[182460 193713 361229]	0.49	2:26:36	sample
INFO    | mcmc.py      | 12600	2320	118942.289	[138563 181140 454444]	0.49	2:27:12	sample
INFO    | mcmc.py      | 12650	2330	118941.442	[199242 181517 349667]	0.49	2:27:45	sample
INFO    | mcmc.py      | 12700	2340	118942.480	[123817 236517 434429]	0.49	2:28:24	sample
INFO    | mcmc.py      | 12750	2350	118942.066	[162077 187119 355549]	0.49	2:28:59	sample
INFO    | mcmc.py      | 12800	2360	118941.732	[160170 218408 345684]	0.49	2:29:34	sample
INFO    | mcmc.py      | 12850	2370	118941.431	[214140 164371 375264]	0.49	2:30:12	sample
INFO    | mcmc.py      | 12900	2380	118941.842	[145640 237594 364463]	0.49	2:30:50	sample
INFO    | mcmc.py      | 12950	2390	118942.653	[220156 135571 381611]	0.49	2:31:25	sample
INFO    | mcmc.py      | 13000	2400	118942.123	[222620 139524 406116]	0.49	2:31:59	sample
INFO    | mcmc.py      | checkpoint saved.
INFO    | mcmc.py      | MCMC current posterior mean=[179602 190543 401444 118942]
INFO    | mcmc.py      | MCMC current posterior std =[32853 34052 48071     1]
INFO    | mcmc.py      | MCMC current posterior ESS =[683, 510, 1146, 1392]

INFO    | mcmc.py      | 13050	2410	118943.587	[218781 217516 320579]	0.49	2:32:40	sample
INFO    | mcmc.py      | 13100	2420	118941.892	[207755 193406 338684]	0.49	2:33:20	sample
INFO    | mcmc.py      | 13150	2430	118941.969	[149892 184832 478071]	0.49	2:33:55	sample
INFO    | mcmc.py      | 13200	2440	118943.376	[147131 159032 427951]	0.49	2:34:23	sample
INFO    | mcmc.py      | 13250	2450	118941.312	[202454 156857 390938]	0.49	2:35:04	sample
INFO    | mcmc.py      | 13300	2460	118941.107	[149913 203079 426660]	0.49	2:35:41	sample
INFO    | mcmc.py      | 13350	2470	118942.566	[174667 142291 457217]	0.49	2:36:18	sample
INFO    | mcmc.py      | 13400	2480	118940.835	[180336 185709 415772]	0.49	2:36:52	sample
INFO    | mcmc.py      | 13450	2490	118941.765	[171650 183040 467095]	0.49	2:37:29	sample
INFO    | mcmc.py      | 13500	2500	118942.820	[165237 257408 346098]	0.49	2:38:01	sample
INFO    | mcmc.py      | checkpoint saved.
INFO    | mcmc.py      | MCMC current posterior mean=[179609 190571 401357 118942]
INFO    | mcmc.py      | MCMC current posterior std =[32728 34013 47989     1]
INFO    | mcmc.py      | MCMC current posterior ESS =[714, 536, 1206, 1479]

INFO    | mcmc.py      | 13550	2510	118940.944	[170648 208945 376694]	0.49	2:38:35	sample
INFO    | mcmc.py      | 13600	2520	118940.886	[165776 200412 379230]	0.49	2:39:05	sample
